osm_id,type
11687421,residential
11687574,rail
11687579,residential
11687109,residential
11687474,secondary
11687446,residential
11687628,residential
11687633,residential
11687634,residential
11687623,residential
11687635,residential
11687593,residential
11687596,residential
11687516,track
11687257,residential
11687390,residential
11687665,residential
11687671,residential
11687407,residential
11687604,residential
11687309,residential
11687263,residential
11687680,residential
11687627,residential
11687704,residential
11687613,residential
11687709,residential
11687640,residential
11687728,residential
11687641,residential
11687732,residential
11687611,residential
11687369,residential
11687737,residential
11687289,residential
11687169,residential
11687550,residential
11687464,secondary
11687678,residential
11687778,residential
11687746,residential
11687800,residential
11687738,residential
11687697,residential
11687804,residential
11687411,residential
11687693,residential
11687864,residential
11687548,residential
11687589,residential
11687695,tertiary
11687426,residential
11687686,residential
11687736,residential
11687904,residential
11687905,residential
11687786,residential
11687909,residential
11687910,service
11687924,residential
11687913,residential
11687683,residential
11687942,residential
11687801,residential
11687676,residential
11687860,residential
11687869,residential
11687597,residential
11687741,residential
11687515,residential
11687972,residential
11687872,residential
11687949,residential
11688018,residential
11688025,residential
11687766,residential
11688013,residential
11688029,residential
11687638,residential
11687958,residential
11688006,residential
11688035,residential
11688039,residential
11688041,residential
11688037,residential
11687577,residential
11688047,residential
11688056,residential
11688057,residential
11687983,residential
11688061,residential
11687978,residential
11687977,residential
11688083,residential
11688099,residential
11687877,residential
11688103,residential
11688086,residential
11687874,residential
11688106,residential
11688108,residential
11688120,residential
11688122,residential
11688127,residential
11688129,residential
11688133,residential
11687956,residential
11688143,residential
11688134,residential
11688145,residential
11688149,residential
11688049,residential
11688147,residential
11688151,residential
11688157,residential
11688159,residential
11688167,residential
11688169,residential
11688166,residential
11687639,residential
11688170,residential
11688171,residential
11688175,residential
11688177,residential
11688173,residential
11688182,residential
11688092,residential
11688191,residential
11688080,service
11688192,residential
11688194,residential
11688201,residential
11688200,residential
11688190,residential
11688205,residential
11688221,residential
11688224,residential
11687908,residential
11688227,residential
11688247,residential
11688249,residential
11688250,residential
11688017,residential
11688255,residential
11688004,residential
11688261,residential
11688269,residential
11688126,residential
11688276,residential
11688138,residential
11687952,residential
11688273,tertiary
11688293,residential
11688311,residential
11688318,residential
11688320,residential
11688150,residential
11688324,residential
11687774,residential
11688326,service
11688333,residential
11688331,residential
11688336,residential
11688344,residential
11688337,residential
11688343,residential
11688036,residential
11688214,residential
11687962,residential
11687727,residential
11688366,residential
11688368,residential
11688262,residential
11688189,residential
11688373,residential
11688381,residential
11688389,residential
11688020,residential
11688372,residential
11688394,residential
11688398,residential
11688027,residential
11688408,residential
11687664,residential
11688400,residential
11688308,residential
11687626,residential
11688360,service
11688418,residential
11688355,primary
11688292,residential
11688267,residential
11688422,residential
11688361,service
11687389,residential
11688458,residential
11687938,residential
11688443,residential
11688427,residential
11688359,service
11688053,residential
11688060,residential
11688402,residential
11688187,residential
11688034,residential
11688462,residential
11688404,residential
11687791,residential
11688415,residential
11687933,residential
11688431,residential
11688411,residential
11688319,residential
11688438,residential
11688265,residential
11688032,residential
11688437,residential
11687795,residential
11688597,residential
11688466,residential
11688116,primary
11688598,residential
11688592,residential
11688392,residential
11688252,secondary
11688275,residential
11687476,residential
11688504,residential
11688481,residential
11688599,residential
11688476,residential
11688653,residential
11688529,residential
11688671,residential
11688576,residential
11688474,residential
11688595,residential
11688509,residential
11688468,residential
11688496,residential
11688670,residential
11688541,residential
11688710,residential
11688548,residential
11688704,secondary
11688618,service
11688721,residential
11688724,residential
11688740,residential
11688680,residential
11688702,residential
11688537,residential
11688745,residential
11688659,residential
11688755,residential
11688760,residential
11688765,residential
11688557,residential
11688673,residential
11688754,residential
11688715,residential
11688499,residential
11688791,residential
11688501,residential
