,BLOCK,LOT,CD,CT2010,CB2010,ZipCode,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,LotType,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,Tract2010,XCoord,YCoord,SHAPE_Leng,SHAPE_Area
1515,409,5,103,18,2002,10002,5,5450,25200,25200,0,19893,5307,0,0,0,0,1,4,0,4,61.58,88.42,61.67,87.83,3,720000,1419750,0,0,1935,1977,0,4.62,6.02,6,6.5,1,18,987110,201113,313.2121918,5949.377632
1516,409,17,103,18,2002,10002,4,5420,15617,15617,0,6148,9469,0,0,0,0,1,3,0,12,88,62,84,61,3,720000,1396350,0,0,1936,2011,0,2.88,6.02,6,6.5,1,18,987195,201080,307.2822323,5752.356731
1517,409,23,103,18,2002,10002,4,2196,8680,1794,6886,0,1794,0,0,0,0,1,5,20,22,25,87.83,25,76,5,102600,587250,0,0,1900,0,0,3.95,4,4,4,1,18,987150,200966,227.2800681,2191.155508
1518,409,31,103,18,2002,10002,4,2670,12531,1650,10881,0,1650,0,0,0,0,1,6,16,17,29.5,90.5,30,77,5,59400,1005750,0,0,1920,1988,0,4.69,4,4,4,1,18,987074,200936,245.1003866,2751.080902
1519,409,34,103,18,2002,10002,4,2715,14895,2700,12195,0,2700,0,0,0,0,1,6,20,25,30,90.5,29,89,3,275850,1488600,0,0,1920,0,0,5.49,4,4,4,1,18,987018,200958,251.0085132,3025.285667
1520,410,1,103,18,3002,10002,4,2210,10600,4200,6400,0,4200,0,0,0,0,1,5,12,14,25,88.42,25,86,5,225000,1269450,0,0,1900,2003,2003,4.8,6.02,6,6.5,1,18,987207,201363,230.6475542,2205.639736
1521,410,7,103,18,3002,10002,4,2207,8969,1800,7169,0,1800,0,0,0,0,1,5,16,18,25.08,88,25,71,5,77850,203850,0,0,1900,1988,0,4.06,4,4,4,1,18,987253,201480,233.1862894,2267.971298
1522,410,8,103,18,3002,10002,4,2207,9008,1800,7208,0,1800,0,0,0,0,1,5,16,17,25.08,88,25,71,5,90000,259200,0,0,1900,0,0,4.08,4,4,4,1,18,987262,201503,235.5497322,2365.824412
1523,410,10,103,18,3002,10002,4,2207,9068,1800,7268,0,1800,0,0,0,0,1,5,16,18,25.08,88,25,71,5,256950,653850,0,0,1900,0,0,4.11,4,4,4,1,18,987281,201550,234.7576311,2307.02002
1524,410,11,103,18,3002,10002,4,2500,13049,2000,11049,0,2000,0,0,0,0,1,6,15,21,25,100,24,100,3,180000,693900,0,0,1920,1988,0,5.22,4,4,4,1,18,987274,201622,261.1280473,2835.227989
1525,410,18,103,18,3002,10002,4,3256,14730,2738,11992,0,2738,0,0,0,0,1,6,31,33,37,88,37,72,5,156150,495450,0,0,1900,1987,0,4.52,4,4,4,1,18,987363,201511,253.8065206,3355.742454
1526,410,22,103,18,3002,10002,4,2207,9119,1900,7219,0,1900,0,0,0,0,1,6,10,11,25.08,88,25,74,5,157500,536400,0,0,1900,0,0,4.13,4,4,4,1,18,987337,201446,228.132931,2183.348029
1527,410,24,103,18,3002,10002,4,1789,3505,3505,0,0,3505,0,0,0,0,1,3,0,2,20.33,88,20.33,42,5,180000,313650,0,0,1900,1996,2010,1.96,4,4,4,1,18,987322,201407,220.4484996,1819.897619
1528,410,32,103,18,3002,10002,4,2094,3900,3900,0,0,2000,0,1900,0,0,1,2,0,2,27.92,75,28,68,5,360000,616950,0,0,1920,0,0,1.86,6.02,6,6.5,1,18,987218,201303,214.3344008,2225.987915
1529,410,34,103,18,3002,10002,5,2437,4800,4800,0,0,2400,0,0,0,2400,1,2,0,3,32.5,75,32.5,75,3,666000,1272600,0,0,1900,0,0,1.97,6.02,6,6.5,1,18,987162,201325,226.9004615,2722.025159
1530,410,43,103,18,3001,10002,4,2210,10500,1900,8600,0,1900,0,0,0,0,1,6,19,21,25.08,88.08,25,75,5,117450,348300,0,0,1920,1988,0,4.75,4,4,4,1,18,987481,201443,232.1110555,2262.958348
1531,410,44,103,18,3001,10002,4,2209,10500,1300,9200,0,1300,0,0,0,0,1,6,20,22,25.08,88.08,25,75,5,117450,348300,0,0,1900,1988,0,4.75,4,4,4,1,18,987490,201467,232.7933402,2293.882783
1532,410,47,103,18,3001,10002,4,2400,6400,6400,0,1400,5000,0,0,0,0,1,3.5,0,2,24,100,24,92,5,216000,1187100,0,0,1990,2000,2004,2.67,4,4,4,1,18,987517,201525,255.2423682,2540.632212
1533,410,52,103,18,3001,10002,5,1474,2800,2800,0,0,2800,0,0,0,0,1,2,0,4,24.17,61,24,59,3,191250,415350,0,0,1920,0,0,1.9,4,4,4,1,18,987635,201498,182.6926484,1710.134612
1534,410,55,103,18,3001,10002,4,4198,19043,3478,15565,0,3478,0,0,0,0,1,6,21,23,47.08,88.08,47,73,5,315000,1233900,0,0,1910,1987,0,4.54,4,4,4,1,18,987570,201421,281.0987362,4276.825896
1535,410,64,103,18,3001,10002,4,6510,23040,23040,0,9617,13423,0,0,0,0,1,3,0,4,65.1,100,65,100,3,900000,2641050,0,0,1997,0,0,3.54,6.02,6,6.5,1,18,987498,201204,344.7761488,7163.520337
1536,410,67,103,18,3001,10002,4,2220,7520,7520,0,0,1920,0,1920,0,3680,1,4,0,1,22,100,20,96,5,405450,770850,0,0,1920,1983,0,3.39,6.02,6,6.5,1,18,987455,201221,249.3844606,2273.982882
1537,410,68,103,18,3001,10002,5,1875,3750,3750,0,1875,1875,0,0,0,0,1,2,0,2,25,75,25,75,5,360000,1136700,0,0,1990,2005,0,2,6.02,6,6.5,1,18,987429,201219,208.6082371,1996.852617
1538,410,71,103,18,3001,10002,4,5108,30812,15207,15605,0,15207,0,0,0,0,1,6,21,23,38.75,100,39,96,3,810000,2662650,0,0,1986,2006,2010,6.03,6.02,6,6.5,1,18,987373,201244,386.123405,5283.71663
1539,411,1,103,30.01,2001,10002,3,2222,9650,2950,6700,0,2950,0,0,0,0,1,6,16,17,25.25,88,25,60,5,202500,1050750,0,0,1900,2005,2005,4.34,4,4,4,1,3001,987371,201783,230.5286197,2247.076479
1540,411,4,103,30.01,2001,10002,4,2195,6927,2193,4734,0,2193,0,0,0,0,1,4,9,10,24.92,88,25,51,5,252069,515619,0,0,1962,1987,2003,3.16,4,4,4,1,3001,987398,201853,229.5988589,2204.976663
1541,411,6,103,30.01,2001,10002,3,2200,8350,2000,6350,0,2000,0,0,0,0,2,5,16,19,25,88,25,43,5,373500,895050,0,88855,1900,1998,0,3.8,4,4,4,1,3001,987416,201900,230.4580133,2243.869608
1542,411,7,103,30.01,2001,10002,4,2170,8950,1350,7600,0,1350,0,0,0,0,2,5,38,40,25.5,88,25,43,5,360000,1313100,0,0,1890,1998,0,4.12,4,4,4,1,3001,987426,201924,235.3058225,2463.064415
1543,411,9,103,30.01,2001,10002,4,2200,11867,2200,9667,0,2200,0,0,0,0,1,5,10,11,25,88,25,84,5,225000,1152450,0,0,1930,0,0,5.39,4,4,4,1,3001,987444,201970,231.7416028,2301.90001
1544,411,10,103,30.01,2001,10002,4,2215,10219,1930,8289,0,1930,0,0,0,0,1,6,11,13,25.17,88,25,74,5,228600,368550,0,0,1920,2000,2003,4.61,4,4,4,1,3001,987453,201994,229.7478196,2211.902273
1545,411,11,103,30.01,2001,10002,4,2200,9792,1600,8192,0,1600,0,0,0,0,1,6,25,26,25,88,25,74,5,225000,1374300,0,643072,1920,1999,0,4.45,4,4,4,1,3001,987462,202017,231.8944116,2308.722198
1546,411,15,103,30.01,2001,10002,5,1725,1975,1975,0,0,1975,0,0,0,0,1,1,0,1,23,75.33,23,72,5,116550,136800,0,0,1963,1985,0,1.14,4,4,4,1,3001,987524,202021,205.3539953,1830.162368
1547,411,16,103,30.01,2001,10002,5,1650,4950,4950,0,0,4950,0,0,0,0,1,2,0,1,22,75.33,22,72,5,148500,621900,0,0,1930,2005,2005,3,4,4,4,1,3001,987545,202013,204.7937519,1808.01975
1548,411,18,103,30.01,2001,10002,4,2139,12168,2000,10168,0,2000,0,0,0,0,1,6,15,19,42.5,50.33,40,48,3,225000,1130850,0,0,1920,1985,0,5.69,4,4,4,1,3001,987581,202012,195.0120605,2351.790018
1549,411,21,103,30.01,2001,10002,4,2187,11000,1600,9400,0,1600,0,0,0,0,1,6,20,22,25,87.5,25,78,5,225000,711450,0,0,1900,1986,0,5.03,4,4,4,1,3001,987527,201936,231.1563389,2334.707573
1550,411,29,103,30.01,2001,10002,6,4375,13125,13125,0,0,4250,0,8875,0,0,1,5,0,2,50,87.5,50,85,5,195750,809100,0,0,1930,0,0,3,4,4,4,1,3001,987468,201785,278.8840355,4477.657798
1551,411,31,103,30.01,2001,10002,4,2188,9777,8500,1277,0,8500,0,0,0,0,1,4,1,2,25,87.5,25,85,5,247500,1056150,0,0,1930,2004,2004,4.47,4,4,4,1,3001,987455,201750,227.356641,2179.968333
1552,411,32,103,30.01,2001,10002,5,231,231,231,0,0,231,0,0,0,0,1,1,0,1,9.25,25,9.25,25,5,40050,48150,0,0,1920,0,0,1,4,4,4,1,3001,987477,201722,74.66768036,274.6594348
1553,411,37,103,30.01,2001,10002,3,1920,8400,2800,5600,0,2800,0,0,0,0,1,6,21,22,25.5,75.25,26,54,5,381600,1125900,0,0,1900,1997,0,4.38,4,4,4,1,3001,987370,201727,207.0400114,1912.676741
1554,411,44,103,30.01,2000,10002,2,2225,12950,0,12950,0,0,0,0,0,0,1,7,20,20,25,89,25,74,5,63000,498150,0,395100,1900,0,0,5.82,4,4,4,1,3001,987608,201770,231.9814457,2286.669989
1555,411,45,103,30.01,2000,10002,3,8904,34904,0,34904,0,0,0,0,0,0,6,6,52,52,100,89.17,100,48,5,495000,2362950,0,1787950,1900,1992,0,3.92,4,4,4,1,3001,987630,201828,381.9049448,9090.503713
1556,411,60,103,30.01,2000,10002,4,2250,9750,1990,7760,0,1990,0,0,0,0,1,5,8,9,25,90,25,86,5,99028,291651,0,0,1900,1988,0,4.33,4,4,4,1,3001,987730,201829,236.2479619,2302.498255
1557,411,63,103,30.01,2000,10002,4,2250,9150,500,8650,0,500,0,0,0,0,1,5,14,16,25,90,25,80,5,157500,908100,0,0,1900,1988,0,4.07,4,4,4,1,3001,987702,201759,236.457507,2322.548286
1558,411,64,103,30.01,2000,10002,4,2250,9150,1700,7450,0,1700,0,0,0,0,1,5,16,18,25,90,25,80,5,225000,723150,0,0,1900,1958,0,4.07,4,4,4,1,3001,987693,201736,235.8112379,2296.662698
1559,411,71,103,30.01,2000,10002,4,1760,3564,3564,0,0,1760,0,1804,0,0,1,3,0,1,22,80,22,41,5,172350,382500,0,0,1901,0,0,2.03,4,4,4,1,3001,987616,201632,211.236077,1900.323289
1560,411,72,103,30.01,2000,10002,4,1760,6776,3388,3388,0,1694,0,0,0,1694,1,3,2,4,22,80,22,77,5,70881,168342,0,0,1900,1987,0,3.85,4,4,4,1,3001,987595,201641,208.8511862,1801.797508
1561,411,73,103,30.01,2000,10002,4,1760,4010,1050,2960,0,1050,0,0,0,0,1,3,3,4,22,80,22,77,5,78280,129912,0,0,1900,0,0,2.28,4,4,4,1,3001,987574,201649,211.7093053,1919.826308
1562,412,1,103,30.01,1001,10002,4,2450,15050,2300,12750,0,2300,0,0,0,0,1,6,20,23,25,98,25,98,3,275850,1011150,0,0,1920,1987,1988,6.14,4,4,4,1,3001,987511,202130,256.011316,2727.118523
1563,412,2,103,30.01,1001,10002,5,2450,2450,2450,0,0,2450,0,0,0,0,1,1,0,2,25,98,25,87,5,247500,263700,0,0,1975,2013,0,1,4,4,4,1,3001,987520,202154,253.7892223,2614.863974
1564,412,9,103,30.01,1001,10002,4,2195,8943,1789,7154,0,1789,0,0,0,0,1,5,17,19,25.08,87.5,25,77,5,222750,949500,0,0,1900,1980,1986,4.07,4,4,4,1,3001,987580,202323,233.2114144,2329.707873
1565,412,11,103,30.01,1001,10002,4,2189,7962,1593,6369,0,1593,0,0,0,0,1,5,8,10,24.92,87.83,25,61,5,138019,278799,0,0,1900,1986,0,3.64,4,4,4,1,3001,987598,202369,232.3046177,2288.210731
1566,412,12,103,30.01,1001,10002,5,2305,2308,2308,0,0,2308,0,0,0,0,1,1,0,1,26.25,87.83,26,86,5,227700,292500,0,0,1930,1985,0,1,4,4,4,1,3001,987607,202393,233.8318238,2357.942807
1567,412,13,103,30.01,1001,10002,5,2181,2108,2108,0,0,2108,0,0,0,0,1,1,0,1,24.83,87.83,25,86,5,247500,546300,0,0,1950,1981,2004,0.97,6.02,6,6.5,1,3001,987616,202417,232.2111887,2284.203966
1568,412,28,103,30.01,1001,10002,4,2187,8000,1300,6700,0,1300,0,0,0,0,1,5,16,17,25,87.5,25,62,5,135000,757800,0,0,1910,0,0,3.66,4,4,4,1,3001,987664,202287,230.057718,2217.927626
1569,412,29,103,30.01,1001,10002,4,2216,8105,1300,6805,0,1300,0,0,0,0,1,5,22,24,25.33,87.5,25,62,5,285750,1113750,0,0,1900,1985,0,3.66,4,4,4,1,3001,987655,202264,231.798021,2298.645565
1570,412,42,103,30.01,1000,10002,4,2215,8610,1722,6888,0,1722,0,0,0,0,1,5,16,18,24.75,89.5,24.75,75,5,90000,984600,0,703926,1900,2009,0,3.89,4,4,4,1,3001,987737,202096,231.6019284,2236.864637
1571,412,44,103,30.01,1000,10002,4,2215,8580,1716,6864,0,1716,0,0,0,0,1,5,8,9,24.75,89.5,25,72,5,72085,247162,0,0,1900,0,0,3.87,4,4,4,1,3001,987755,202143,232.3605618,2272.861574
1572,412,45,103,30.01,1000,10002,4,2223,8625,1725,6900,0,1725,0,0,0,0,1,5,16,18,24.75,89.83,25,72,5,405000,786600,0,0,1900,0,0,3.88,4,4,4,1,3001,987764,202166,232.3397664,2272.606365
1573,412,48,103,30.01,1000,10002,5,6806,7462,7462,0,0,7462,0,0,0,0,1,20,0,1,75,90,75,90,5,1709100,4212506,0,0,2007,0,0,1.1,4,4,4,1,3001,987800,202257,336.6184926,6888.593367
1574,412,53,103,30.01,1000,10002,3,26135,209499,5468,204031,0,5468,0,0,0,0,1,23,243,245,99.58,125,0,0,3,940500,27666000,426672,27152172,2006,0,0,8.02,4,4,4,1,3001,987905,202215,865.4778674,25889.69228
1575,412,62,103,30.01,1000,10002,4,1250,4872,900,3972,0,0,0,0,0,900,1,4,6,8,50,25,50,25,5,31767,105964,0,0,1900,0,0,3.9,6.02,6,6.5,1,3001,987946,202293,157.5067804,1408.293903
1576,412,72,103,30.01,1000,10002,4,1793,3088,0,3088,0,0,0,0,0,0,1,2,1,2,20,89.67,20,89.05,5,24360,41472,0,0,1935,0,0,1.72,4,4,4,1,3001,987832,202088,225.4036348,1882.940511
1577,412,73,103,30.01,1000,10002,4,1760,8800,2000,6800,0,2000,0,0,0,0,2,5,11,12,22,80,22,78,3,74700,543600,0,0,1900,1983,0,5,4,4,4,1,3001,987845,202027,214.0797238,1995.128676
1578,413,2,103,18,6000,10002,4,3375,24000,4800,19200,0,4800,0,0,0,0,1,6,20,22,38.25,88.25,38,76,5,154800,1485450,0,0,1900,1980,0,7.11,4,4,4,1,18,986529,200869,261.589868,3633.710483
1579,413,4,103,18,6000,10002,4,3375,12000,4000,8000,0,4000,0,0,0,0,1,6,16,19,38.25,88.25,38,74,5,180000,696600,142200,550314,1909,1985,0,3.56,4,4,4,1,18,986543,200905,254.5021411,3311.84693
1580,413,8,103,18,6000,10002,4,3850,19317,3219,16098,0,3219,0,0,0,0,1,6,18,23,44,87.5,43,87,3,225000,856350,0,0,1909,0,0,5.02,4,4,4,1,18,986555,200996,271.9585324,4161.263835
1581,413,10,103,18,6000,10002,4,3850,16415,2735,13680,0,2735,0,0,0,0,1,6,21,24,44.08,87.5,44,71,5,174600,353700,0,0,1900,0,0,4.26,4,4,4,1,18,986597,200979,267.7210199,3965.058667
1582,413,19,103,18,6000,10002,2,2221,6825,1365,5460,0,1365,0,0,0,0,1,5,8,10,25.17,88.25,25,55,5,61083,210408,0,0,1900,0,0,3.07,4,4,4,1,18,986620,200853,232.9930051,2308.889363
1583,413,26,103,18,6000,10002,5,4411,7317,7317,0,0,4411,0,2906,0,0,1,2,0,3,50.5,87.5,50,82,5,225000,683100,0,0,1900,1987,0,1.66,4,4,4,1,18,986527,200774,276.9606047,4444.456296
1584,413,29,103,18,6000,10002,5,2187,4376,4376,0,0,2167,0,0,0,2209,1,2,0,2,25,87.5,23,87,3,225000,521100,0,0,1910,0,0,2,4,4,4,1,18,986467,200798,230.2523636,2395.616503
1585,413,41,103,18,1003,10002,5,3267,0,0,0,0,0,0,0,0,0,2,7,0,41,37.64,87.62,85.58,28.75,3,129600,129600,0,0,2014,0,0,0,4,4,4,1,18,986845,200881,258.830269,3522.470511
1586,413,43,103,18,1003,10002,4,4390,27349,3500,23849,0,3500,0,0,0,0,1,7,48,55,50.17,87.5,50,87,3,832500,2977200,0,0,1920,0,0,6.23,4,4,4,1,18,986887,200864,285.9596251,4758.804162
1587,413,49,103,18,1003,10002,4,4435,18445,3850,14595,0,3850,0,0,0,0,1,6,30,34,50.5,87.83,51,74,5,616500,1826100,0,0,1910,0,0,4.16,4,4,4,1,18,986825,200758,284.266744,4622.774077
1588,413,50,103,18,1003,10002,2,2196,8105,1621,6484,0,1621,0,0,0,0,1,5,6,8,25,87.83,25,63,4,63603,313376,0,0,1900,2004,0,3.69,4,4,4,1,18,986811,200723,234.7888308,2351.17211
1589,414,4,103,18,7000,10002,4,2141,6815,1363,5452,0,1363,0,0,0,0,1,5,8,12,24.33,88,25,53,5,90000,274950,0,0,1900,0,0,3.18,6.02,6,6.5,1,18,986679,201251,230.8210975,2197.526938
1590,414,18,103,18,7000,10002,4,2182,11543,1924,9619,0,1924,0,0,0,0,1,6,15,19,88,89.08,87,25,3,270000,1657350,0,0,1900,0,0,5.29,6.02,6,6.5,1,18,986782,201265,233.1026017,2376.590077
1591,414,24,103,18,7000,10002,2,2210,8120,1200,6920,0,1200,0,0,0,0,1,5,8,10,25,88.42,25,86,5,38547,140272,0,0,1900,1980,0,3.67,4,4,4,1,18,986725,201121,233.7240023,2375.358741
1592,414,25,103,18,7000,10002,4,3313,15011,3002,12009,0,3002,0,0,0,0,2,5,20,22,44.17,75,44,74,3,278550,927000,0,0,1900,0,0,4.53,4,4,4,1,18,986727,201065,246.5530238,3562.15235
1593,414,30,103,18,7000,10002,2,2237,10779,1700,9079,0,1700,0,0,0,0,1,5,8,9,21.92,102.08,22,69,5,6679,82053,0,0,1900,0,0,4.82,4,4,4,1,18,986639,201114,252.5908274,2325.142192
1594,414,59,103,18,2003,10002,4,2576,17352,7500,9852,7500,0,0,0,0,0,2,6,14,16,46,56.5,46,56,3,315000,1174500,220500,822150,1900,1982,0,6.74,4,4,4,1,18,986932,200974,223.0372994,2942.701393
1595,414,62,103,18,2003,10002,2,1714,6760,1352,5408,0,1352,0,0,0,0,1,5,8,9,22.75,75.33,22,57,3,61031,210408,0,0,1900,1987,0,3.94,4,4,4,1,18,986884,201003,200.901355,1769.388967
1596,415,11,103,18,4000,10002,2,2228,8759,0,8759,0,0,0,0,0,0,1,5,9,9,25.5,88.25,26,69,5,88735,385573,7050,7050,1900,1988,0,3.93,4,4,4,1,18,986843,201670,232.0500531,2311.314401
1597,415,12,103,18,4000,10002,4,6072,32786,5000,27786,5000,0,0,0,0,0,2,6,56,60,69.17,88.25,69.17,79,5,405000,862200,368550,784602,1920,1988,0,5.4,4,4,4,1,18,986860,201714,320.5235838,6311.150073
1598,415,22,103,18,4000,10002,4,1400,7900,1000,6900,0,1000,0,0,0,0,1,6,10,12,20,70,20,69,3,157500,286650,0,0,1900,0,0,5.64,4,4,4,1,18,986991,201777,186.7213133,1547.722436
1599,415,24,103,18,4000,10002,4,1400,6300,680,5620,0,680,0,0,0,0,1,6,4,5,20,70,20,38,5,68179,107105,0,0,1899,2005,0,4.5,4,4,4,1,18,986976,201739,183.623717,1436.195643
1600,415,30,103,18,4000,10002,2,2204,11000,2000,9000,0,2000,0,0,0,0,1,5,4,5,25,88.17,25,86,5,64710,151573,0,0,1920,0,0,4.99,4,4,4,1,18,986927,201637,228.6565078,2229.600624
1601,415,33,103,18,4000,10002,4,2204,10254,1709,8545,0,1709,0,0,0,0,1,6,24,26,25,88.17,25,76,5,202500,720450,0,0,1900,1961,0,4.65,4,4,4,1,18,986900,201567,231.548153,2334.285417
1602,415,41,103,18,4000,10002,4,2208,8257,2208,6049,0,2208,0,0,0,0,1,4,4,7,25,88.33,24,86,3,194394,707395,0,0,1920,2009,2007,3.74,6.02,6,6.5,1,18,986843,201424,235.4104692,2449.021388
1603,415,63,103,18,3003,10002,4,2508,11415,2283,9132,0,2283,0,0,0,0,1,5,16,19,25,50,50,49,5,435150,1282950,0,0,1900,1998,0,4.55,4,4,4,1,18,987205,201677,212.2173302,2813.23891
1604,415,67,103,18,3003,10002,5,2192,0,0,0,0,0,0,0,0,0,1,16,0,1,25,87.67,50,87,4,493200,1099800,0,0,2009,0,0,0,4,4,4,1,18,987154,201599,233.9685039,2305.883988
1605,415,71,103,18,3003,10002,4,2190,9282,1055,8227,0,1055,0,0,0,0,2,5,16,19,25,87.58,25,87,4,166050,515700,0,0,1910,0,0,4.24,4,4,4,1,18,987117,201505,232.3837994,2233.402377
1606,415,72,103,18,3003,10002,4,3480,15240,2816,12424,0,2816,0,0,0,0,2,6,20,22,39.75,87.58,40,87,4,270000,1771650,0,0,1920,0,0,4.38,4,4,4,1,18,987106,201475,264.1655685,3693.508944
1607,415,77,103,18,3003,10002,5,1824,4736,554,4182,0,0,0,0,0,554,1,10,20,22,20.83,87.58,20.83,87.58,4,480150,480150,0,0,2012,0,0,2.6,6.02,6,6.5,1,18,987073,201391,226.317695,1954.934505
1608,415,78,103,18,3003,10002,4,5820,25071,6179,18892,2000,4179,0,0,0,0,1,6,25,29,87.83,54.5,87,54,3,535500,1648350,0,0,1920,2010,0,4.31,6.02,6,6.5,1,18,987059,201355,298.8205335,5285.67124
1609,416,25,103,36.01,1001,10002,3,2200,11864,1695,10169,0,1695,0,0,0,0,1,7,13,14,25,88,25,76,5,62100,224100,55890,201690,1900,1998,0,5.39,4,4,4,1,3601,987072,202009,233.3412386,2340.293739
1610,416,27,103,36.01,1001,10002,3,3300,20000,2700,17300,0,2700,0,0,0,0,1,7,26,29,37.5,88,38,76,5,186750,543600,0,0,1920,1986,0,6.06,4,4,4,1,3601,987061,201980,256.1134087,3375.662601
1611,416,32,103,36.01,1001,10002,4,3313,16306,2717,13589,0,2717,0,0,0,0,1,6,20,24,44.17,75,44,75,3,352800,1585350,0,0,1900,0,0,4.92,4,4,4,1,3601,987037,201860,248.6119944,3629.177105
1612,416,39,103,36.01,1001,10002,2,2000,7499,1400,6099,0,1400,0,0,0,0,1,4,6,8,25,80,25,78,3,17006,62747,0,0,1900,0,0,3.75,4,4,4,1,3601,986904,201916,217.9448245,2155.849172
1613,416,53,103,30.01,2002,10002,5,2644,7665,7665,0,0,5110,0,0,0,2555,1,2,0,5,35.25,75,35,73,3,292500,788850,0,0,1920,1986,0,2.9,4,4,4,1,3001,987319,202102,230.93613,2887.592218
1614,416,55,103,30.01,2002,10002,2,1925,8928,1488,7440,0,1488,0,0,0,0,1,6,10,11,25.67,75,26,64,5,155250,763200,4700,4700,1900,1987,0,4.64,4,4,4,1,3001,987348,202090,211.3767948,2116.554682
1615,416,56,103,30.01,2002,10002,5,1988,5900,5900,0,0,5900,0,0,0,0,1,3,0,2,26.5,75,26.5,75,3,225000,585450,0,0,1940,2010,0,2.97,4,4,4,1,3001,987374,202080,214.1966117,2227.720868
1616,416,57,103,30.01,2002,10002,4,2319,13800,2000,11800,0,2000,0,0,0,0,1,5,14,16,26.5,87.5,27,88,4,225000,1198800,0,370731,1900,2001,0,5.95,4,4,4,1,3001,987325,202042,236.6533817,2439.919623
1617,416,58,103,30.01,2002,10002,5,2319,0,0,0,0,0,0,0,0,0,1,11,0,1,26.5,87.5,26.5,80,4,625950,1781213,0,0,2009,0,0,0,4,4,4,1,3001,987316,202018,234.7696458,2353.516703
1618,416,63,103,30.01,2002,10002,4,2194,9357,1700,7657,0,1700,0,0,0,0,1,6,18,22,25.08,87.5,25,87,4,270000,1191600,0,0,1900,1986,0,4.26,4,4,4,1,3001,987275,201913,233.4540493,2293.171412
1619,416,64,103,30.01,2002,10002,4,2194,9357,1700,7657,0,1700,0,0,0,0,1,6,18,22,25.08,87.5,25,87,4,270000,1066050,0,0,1900,1986,0,4.26,4,4,4,1,3001,987266,201889,233.4540169,2293.172285
1620,416,67,103,30.01,2002,10002,4,2187,10593,1766,8827,0,1766,0,0,0,0,1,6,15,19,25,87.5,25,87,4,226800,747450,0,0,1900,0,0,4.84,4,4,4,1,3001,987238,201820,233.4532379,2293.156375
1621,416,69,103,30.01,2002,10002,4,3062,16460,2600,13860,0,2600,0,0,0,0,1,6,20,24,88,35,86,35,3,405000,1527750,0,0,1920,0,0,5.38,4,4,4,1,3001,987218,201767,258.8600519,3458.374063
1622,417,10,103,36.01,1000,10002,4,1907,3520,800,2720,0,0,0,0,0,800,1,3,1,2,21.58,88.33,21.58,88.33,5,22008,44928,0,0,1930,0,0,1.85,6.02,6,6.5,1,3601,987197,202579,228.4215758,2045.745078
1623,417,18,103,36.01,1000,10002,4,4940,24251,3200,21051,0,3200,0,0,0,0,1,6,33,40,48.92,100.92,49,99,3,900000,3446100,0,0,1920,1986,0,4.91,6.02,6,6.5,1,3601,987275,202590,315.2552913,5507.727158
1624,417,53,103,30.01,1002,10002,4,3938,14832,9582,5250,0,500,0,0,0,1260,2,4,12,17,42.75,97,25,45,5,443250,749250,0,0,1900,2011,0,3.77,6.02,6,6.5,1,3001,987455,202520,287.1711721,4338.434205
1625,417,58,103,30.01,1002,10002,4,4350,12910,2500,10410,0,2500,0,0,0,0,1,5,20,24,50,87.67,50,54,5,360000,1473300,0,0,1900,1985,0,2.97,4,4,4,1,3001,987476,202430,276.7411085,4354.028118
1626,417,65,103,30.01,1002,10002,4,2192,8760,1050,7710,0,1050,0,0,0,0,1,5,17,19,25,87.67,25,77,5,549000,1035000,0,0,1900,1987,1998,4,4,4,4,1,3001,987417,202277,231.5648872,2284.740397
1627,417,68,103,30.01,1002,10002,4,2180,11328,1700,9628,0,1700,0,0,0,0,1,6,15,19,43.58,50,42,52,3,360000,1125000,0,0,1920,1986,0,5.2,4,4,4,1,3001,987405,202185,196.3735647,2380.556198
1628,417,70,103,30.01,1002,10002,5,2438,6688,6688,0,2200,1144,0,0,0,0,3,3,0,5,44,52,22,49,3,315000,973800,0,0,1920,2005,0,2.74,4,4,4,1,3001,987362,202204,198.8566171,2456.732766
1629,418,31,103,18,6001,10002,5,2558,12815,6415,6400,3915,2500,0,0,0,0,1,5,4,8,25.58,100,25.58,100,5,288000,505800,0,0,1900,0,0,5.01,4,4,4,1,18,986291,200930,255.5786859,2584.41269
1630,418,34,103,18,6001,10002,4,2500,9875,1500,8375,0,1500,0,0,0,0,1,5,20,22,25,100,25,89,5,112500,214650,0,0,1900,0,0,3.95,4,4,4,1,18,986318,201000,255.2065096,2564.870977
1631,418,42,103,18,6001,10002,4,2875,15060,1500,13560,0,1500,0,0,0,0,1,7,26,28,32.83,87.5,33,77,5,202500,297900,0,0,1900,0,0,5.24,4,4,4,1,18,986433,201044,250.8429304,3122.293013
1632,418,44,103,18,6001,10002,4,1933,10493,1600,8893,0,1600,0,0,0,0,1,6,15,17,21.92,88.17,21,84,3,168750,310500,0,0,1900,1963,0,5.43,4,4,4,1,18,986480,201025,230.69336,2192.310191
